date_time,branch,city,customer_type,gender,product_line,payment,branch_location,unit_price,quantity,tax_5_percent,total,cogs,gross_margin_percentage,gross_income,rating
2019-01-16 18:03:00,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,90.74,7,31.759,666.939,635.18,4.761904762,31.759,6.2
2019-01-05 17:29:00,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,42.91,5,10.7275,225.2775,214.55,4.761904762,10.7275,6.1
2019-01-27 18:05:00,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,54.28,7,18.998,398.958,379.96,4.761904762,18.998,9.3
2019-03-14 12:07:00,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,99.55,7,34.8425,731.6925,696.85,4.761904762,34.8425,7.6
2019-02-23 19:49:00,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,58.39,7,20.4365,429.1665,408.73,4.761904762,20.4365,8.2
2019-03-18 15:52:00,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,51.47,1,2.5735,54.0435,51.47,4.761904762,2.5735,8.5
2019-03-29 16:48:00,B,Mandalay,Member,Male,Health and beauty,Ewallet,B - Mandalay,54.86,5,13.715,288.015,274.3,4.761904762,13.715,9.8
2019-01-22 20:46:00,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,C - Naypyitaw,39.39,5,9.8475,206.7975,196.95,4.761904762,9.8475,8.7
2019-03-01 18:14:00,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,34.73,2,3.473,72.933,69.46,4.761904762,3.473,9.7
2019-01-17 15:05:00,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,71.92,5,17.98,377.58,359.6,4.761904762,17.98,4.3
2019-03-26 10:34:00,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,45.71,3,6.8565,143.9865,137.13,4.761904762,6.8565,7.7
2019-03-20 11:23:00,C,Naypyitaw,Member,Female,Home and lifestyle,Cash,C - Naypyitaw,83.17,6,24.951,523.971,499.02,4.761904762,24.951,7.3
2019-02-06 13:55:00,A,Yangon,Member,Female,Home and lifestyle,Credit card,A - Yangon,37.44,6,11.232,235.872,224.64,4.761904762,11.232,5.9
2019-01-01 11:43:00,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,62.87,2,6.287,132.027,125.74,4.761904762,6.287,5.0
2019-01-27 14:36:00,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,81.71,6,24.513,514.773,490.26,4.761904762,24.513,8.0
2019-02-25 16:03:00,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,91.41,5,22.8525,479.9025,457.05,4.761904762,22.8525,7.1
2019-01-16 20:03:00,B,Mandalay,Normal,Male,Fashion accessories,Credit card,B - Mandalay,39.21,4,7.842,164.682,156.84,4.761904762,7.842,9.0
2019-01-13 14:55:00,B,Mandalay,Member,Male,Fashion accessories,Ewallet,B - Mandalay,59.86,2,5.986,125.706,119.72,4.761904762,5.986,6.7
2019-02-07 11:28:00,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,54.36,10,27.18,570.78,543.6,4.761904762,27.18,6.1
2019-02-17 19:41:00,A,Yangon,Normal,Male,Sports and travel,Cash,A - Yangon,98.09,9,44.1405,926.9505,882.81,4.761904762,44.1405,9.3
2019-02-12 19:01:00,A,Yangon,Normal,Male,Health and beauty,Ewallet,A - Yangon,25.43,6,7.629,160.209,152.58,4.761904762,7.629,7.0
2019-01-24 18:04:00,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,86.68,8,34.672,728.112,693.44,4.761904762,34.672,7.2
2019-02-06 19:20:00,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,22.95,10,11.475,240.975,229.5,4.761904762,11.475,8.2
2019-03-26 10:31:00,C,Naypyitaw,Normal,Female,Food and beverages,Ewallet,C - Naypyitaw,16.31,9,7.3395,154.1295,146.79,4.761904762,7.3395,8.4
2019-03-11 13:28:00,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,28.32,5,7.08,148.68,141.6,4.761904762,7.08,6.2
2019-02-07 11:36:00,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,16.67,7,5.8345,122.5245,116.69,4.761904762,5.8345,7.4
2019-01-05 11:32:00,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,73.96,1,3.698,77.658,73.96,4.761904762,3.698,5.0
2019-03-07 11:44:00,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,97.94,1,4.897,102.837,97.94,4.761904762,4.897,6.9
2019-02-25 17:16:00,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,73.05,4,14.61,306.81,292.2,4.761904762,14.61,4.9
2019-02-01 18:43:00,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,87.48,6,26.244,551.124,524.88,4.761904762,26.244,5.1
2019-01-22 11:00:00,A,Yangon,Normal,Male,Home and lifestyle,Ewallet,A - Yangon,30.68,3,4.602,96.642,92.04,4.761904762,4.602,9.1
2019-01-03 10:30:00,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,75.88,1,3.794,79.674,75.88,4.761904762,3.794,7.1
2019-02-13 12:14:00,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,20.18,4,4.036,84.756,80.72,4.761904762,4.036,5.0
2019-01-28 16:43:00,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,C - Naypyitaw,18.77,6,5.631,118.251,112.62,4.761904762,5.631,5.5
2019-01-05 20:40:00,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,71.2,1,3.56,74.76,71.2,4.761904762,3.56,9.2
2019-03-19 13:40:00,B,Mandalay,Member,Male,Home and lifestyle,Ewallet,B - Mandalay,38.81,4,7.762,163.002,155.24,4.761904762,7.762,4.9
2019-01-12 16:23:00,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,29.42,10,14.71,308.91,294.2,4.761904762,14.71,8.9
2019-01-07 12:08:00,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,60.95,9,27.4275,575.9775,548.55,4.761904762,27.4275,6.0
2019-01-26 17:45:00,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,51.54,5,12.885,270.585,257.7,4.761904762,12.885,4.2
2019-01-23 10:28:00,A,Yangon,Normal,Female,Electronic accessories,Cash,A - Yangon,66.06,6,19.818,416.178,396.36,4.761904762,19.818,7.3
2019-02-09 20:31:00,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,57.27,3,8.5905,180.4005,171.81,4.761904762,8.5905,6.5
2019-02-22 10:49:00,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,54.31,9,24.4395,513.2295,488.79,4.761904762,24.4395,8.9
2019-02-05 12:34:00,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,58.24,9,26.208,550.368,524.16,4.761904762,26.208,9.7
2019-03-07 10:23:00,C,Naypyitaw,Normal,Male,Electronic accessories,Credit card,C - Naypyitaw,22.21,6,6.663,139.923,133.26,4.761904762,6.663,8.6
2019-03-25 18:51:00,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,19.32,7,6.762,142.002,135.24,4.761904762,6.762,6.9
2019-01-20 13:45:00,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,B - Mandalay,37.48,3,5.622,118.062,112.44,4.761904762,5.622,7.7
2019-02-04 19:38:00,B,Mandalay,Member,Female,Fashion accessories,Cash,B - Mandalay,72.04,2,7.204,151.284,144.08,4.761904762,7.204,9.5
2019-01-30 20:23:00,C,Naypyitaw,Member,Female,Food and beverages,Ewallet,C - Naypyitaw,98.52,10,49.26,1034.46,985.2,4.761904762,49.26,4.5
2019-01-02 15:24:00,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,41.66,6,12.498,262.458,249.96,4.761904762,12.498,5.6
2019-03-29 16:54:00,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,72.42,3,10.863,228.123,217.26,4.761904762,10.863,8.2
2019-03-14 12:32:00,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,21.58,9,9.711,203.931,194.22,4.761904762,9.711,7.3
2019-02-11 15:42:00,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,C - Naypyitaw,89.2,10,44.6,936.6,892.0,4.761904762,44.6,4.4
2019-01-30 13:58:00,B,Mandalay,Normal,Female,Electronic accessories,Ewallet,B - Mandalay,42.42,8,16.968,356.328,339.36,4.761904762,16.968,5.7
2019-03-20 15:08:00,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,74.51,6,22.353,469.413,447.06,4.761904762,22.353,5.0
2019-03-20 13:02:00,B,Mandalay,Normal,Male,Fashion accessories,Cash,B - Mandalay,99.25,2,9.925,208.425,198.5,4.761904762,9.925,9.0
2019-01-17 13:01:00,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,81.21,10,40.605,852.705,812.1,4.761904762,40.605,6.3
2019-02-03 16:40:00,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,C - Naypyitaw,49.33,10,24.665,517.965,493.3,4.761904762,24.665,9.4
2019-01-01 13:55:00,A,Yangon,Normal,Female,Fashion accessories,Cash,A - Yangon,65.74,9,29.583,621.243,591.66,4.761904762,29.583,7.7
2019-01-10 10:33:00,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,79.86,7,27.951,586.971,559.02,4.761904762,27.951,5.5
2019-03-02 16:42:00,C,Naypyitaw,Normal,Female,Sports and travel,Ewallet,C - Naypyitaw,73.98,7,25.893,543.753,517.86,4.761904762,25.893,4.1
2019-02-25 17:16:00,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,82.04,5,20.51,430.71,410.2,4.761904762,20.51,7.6
2019-01-29 11:48:00,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,26.67,10,13.335,280.035,266.7,4.761904762,13.335,8.6
2019-03-10 19:35:00,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,10.13,7,3.5455,74.4555,70.91,4.761904762,3.5455,8.3
2019-01-13 19:55:00,B,Mandalay,Normal,Male,Food and beverages,Credit card,B - Mandalay,72.39,2,7.239,152.019,144.78,4.761904762,7.239,8.1
2019-03-22 14:33:00,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,85.91,5,21.4775,451.0275,429.55,4.761904762,21.4775,8.6
2019-03-01 19:49:00,B,Mandalay,Member,Male,Fashion accessories,Ewallet,B - Mandalay,81.31,7,28.4585,597.6285,569.17,4.761904762,28.4585,6.3
2019-02-20 18:43:00,B,Mandalay,Normal,Male,Food and beverages,Cash,B - Mandalay,60.3,4,12.06,253.26,241.2,4.761904762,12.06,5.8
2019-01-14 14:43:00,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,31.77,4,6.354,133.434,127.08,4.761904762,6.354,6.2
2019-03-26 13:54:00,A,Yangon,Normal,Female,Health and beauty,Cash,A - Yangon,64.27,4,12.854,269.934,257.08,4.761904762,12.854,7.7
2019-03-01 12:15:00,B,Mandalay,Normal,Male,Health and beauty,Ewallet,B - Mandalay,69.51,2,6.951,145.971,139.02,4.761904762,6.951,8.1
2019-01-07 12:37:00,C,Naypyitaw,Normal,Male,Food and beverages,Cash,C - Naypyitaw,27.22,3,4.083,85.743,81.66,4.761904762,4.083,7.3
2019-02-01 19:54:00,A,Yangon,Member,Female,Health and beauty,Cash,A - Yangon,77.68,4,15.536,326.256,310.72,4.761904762,15.536,8.4
2019-02-13 15:06:00,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,92.98,2,9.298,195.258,185.96,4.761904762,9.298,8.0
2019-01-14 18:03:00,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,18.08,4,3.616,75.936,72.32,4.761904762,3.616,9.5
2019-01-19 15:58:00,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,63.06,3,9.459,198.639,189.18,4.761904762,9.459,7.0
2019-03-09 13:53:00,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,51.71,4,10.342,217.182,206.84,4.761904762,10.342,9.8
2019-03-27 14:03:00,A,Yangon,Normal,Female,Food and beverages,Cash,A - Yangon,52.34,3,7.851,164.871,157.02,4.761904762,7.851,9.2
2019-02-04 16:38:00,A,Yangon,Normal,Female,Sports and travel,Ewallet,A - Yangon,43.06,5,10.765,226.065,215.3,4.761904762,10.765,7.7
2019-03-14 11:07:00,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,59.61,10,29.805,625.905,596.1,4.761904762,29.805,5.3
2019-03-04 12:23:00,A,Yangon,Normal,Male,Health and beauty,Cash,A - Yangon,14.62,5,3.655,76.755,73.1,4.761904762,3.655,4.4
2019-03-03 10:54:00,C,Naypyitaw,Member,Male,Health and beauty,Credit card,C - Naypyitaw,46.53,6,13.959,293.139,279.18,4.761904762,13.959,4.3
2019-01-27 17:38:00,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,24.24,7,8.484,178.164,169.68,4.761904762,8.484,9.4
2019-02-07 14:13:00,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,45.58,1,2.279,47.859,45.58,4.761904762,2.279,9.8
2019-02-05 11:51:00,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,75.2,3,11.28,236.88,225.6,4.761904762,11.28,4.8
2019-03-15 13:05:00,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,96.8,3,14.52,304.92,290.4,4.761904762,14.52,5.3
2019-03-01 11:30:00,B,Mandalay,Normal,Male,Health and beauty,Credit card,B - Mandalay,14.82,3,2.223,46.683,44.46,4.761904762,2.223,8.7
2019-02-15 13:30:00,A,Yangon,Normal,Male,Food and beverages,Credit card,A - Yangon,52.2,3,7.83,164.43,156.6,4.761904762,7.83,9.5
2019-02-17 19:11:00,C,Naypyitaw,Normal,Female,Sports and travel,Ewallet,C - Naypyitaw,46.66,9,20.997,440.937,419.94,4.761904762,20.997,5.3
2019-01-26 18:53:00,C,Naypyitaw,Normal,Female,Fashion accessories,Cash,C - Naypyitaw,36.85,5,9.2125,193.4625,184.25,4.761904762,9.2125,9.2
2019-03-24 14:22:00,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,70.32,2,7.032,147.672,140.64,4.761904762,7.032,9.6
2019-01-23 17:16:00,C,Naypyitaw,Normal,Male,Electronic accessories,Ewallet,C - Naypyitaw,83.08,1,4.154,87.234,83.08,4.761904762,4.154,6.4
2019-01-26 10:06:00,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,C - Naypyitaw,64.99,1,3.2495,68.2395,64.99,4.761904762,3.2495,4.5
2019-03-14 20:35:00,C,Naypyitaw,Normal,Male,Food and beverages,Ewallet,C - Naypyitaw,77.56,10,38.78,814.38,775.6,4.761904762,38.78,6.9
2019-03-17 13:54:00,B,Mandalay,Normal,Female,Sports and travel,Ewallet,B - Mandalay,54.51,6,16.353,343.413,327.06,4.761904762,16.353,7.8
2019-01-08 20:08:00,C,Naypyitaw,Member,Female,Fashion accessories,Cash,C - Naypyitaw,51.89,7,18.1615,381.3915,363.23,4.761904762,18.1615,4.5
2019-02-08 15:26:00,B,Mandalay,Normal,Male,Home and lifestyle,Cash,B - Mandalay,31.75,4,6.35,133.35,127.0,4.761904762,6.35,8.6
2019-02-10 12:56:00,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,53.65,7,18.7775,394.3275,375.55,4.761904762,18.7775,5.2
2019-03-28 19:16:00,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,49.79,4,9.958,209.118,199.16,4.761904762,9.958,6.4
2019-01-23 12:20:00,A,Yangon,Normal,Male,Fashion accessories,Ewallet,A - Yangon,30.61,1,1.5305,32.1405,30.61,4.761904762,1.5305,5.2
2019-01-17 10:37:00,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,57.89,2,5.789,121.569,115.78,4.761904762,5.789,8.9
2019-02-07 10:18:00,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,28.96,1,1.448,30.408,28.96,4.761904762,1.448,6.2
2019-03-09 11:23:00,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,98.97,9,44.5365,935.2665,890.73,4.761904762,44.5365,6.7
2019-01-24 11:45:00,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,93.22,3,13.983,293.643,279.66,4.761904762,13.983,7.2
2019-01-19 16:08:00,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,80.93,1,4.0465,84.9765,80.93,4.761904762,4.0465,9.0
2019-02-03 11:25:00,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,67.45,10,33.725,708.225,674.5,4.761904762,33.725,4.2
2019-03-20 12:24:00,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,38.72,9,17.424,365.904,348.48,4.761904762,17.424,4.2
2019-01-13 19:51:00,B,Mandalay,Member,Male,Sports and travel,Cash,B - Mandalay,72.6,6,21.78,457.38,435.6,4.761904762,21.78,6.9
2019-03-14 18:10:00,C,Naypyitaw,Member,Male,Electronic accessories,Ewallet,C - Naypyitaw,87.91,5,21.9775,461.5275,439.55,4.761904762,21.9775,4.4
2019-01-23 11:22:00,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,98.53,6,29.559,620.739,591.18,4.761904762,29.559,4.0
2019-02-07 17:55:00,C,Naypyitaw,Member,Female,Fashion accessories,Ewallet,C - Naypyitaw,43.46,6,13.038,273.798,260.76,4.761904762,13.038,8.5
2019-03-28 15:30:00,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,71.68,3,10.752,225.792,215.04,4.761904762,10.752,9.2
2019-03-20 19:44:00,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,91.61,1,4.5805,96.1905,91.61,4.761904762,4.5805,9.8
2019-01-17 15:27:00,B,Mandalay,Member,Female,Home and lifestyle,Credit card,B - Mandalay,94.59,7,33.1065,695.2365,662.13,4.761904762,33.1065,4.9
2019-01-12 11:25:00,B,Mandalay,Normal,Female,Fashion accessories,Credit card,B - Mandalay,83.25,10,41.625,874.125,832.5,4.761904762,41.625,4.4
2019-02-16 15:42:00,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,91.35,1,4.5675,95.9175,91.35,4.761904762,4.5675,6.8
2019-01-26 16:04:00,B,Mandalay,Member,Female,Food and beverages,Cash,B - Mandalay,78.88,2,7.888,165.648,157.76,4.761904762,7.888,9.1
2019-03-09 12:37:00,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,60.87,2,6.087,127.827,121.74,4.761904762,6.087,8.7
2019-03-14 14:41:00,B,Mandalay,Member,Male,Health and beauty,Cash,B - Mandalay,82.58,10,41.29,867.09,825.8,4.761904762,41.29,5.0
2019-01-25 14:19:00,A,Yangon,Member,Male,Home and lifestyle,Ewallet,A - Yangon,53.3,3,7.995,167.895,159.9,4.761904762,7.995,7.5
2019-01-26 18:19:00,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,12.09,1,0.6045,12.6945,12.09,4.761904762,0.6045,8.2
2019-01-19 14:08:00,A,Yangon,Normal,Male,Sports and travel,Credit card,A - Yangon,64.19,10,32.095,673.995,641.9,4.761904762,32.095,6.7
2019-03-05 16:38:00,A,Yangon,Normal,Male,Electronic accessories,Ewallet,A - Yangon,78.31,3,11.7465,246.6765,234.93,4.761904762,11.7465,5.4
2019-01-15 10:54:00,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,83.77,2,8.377,175.917,167.54,4.761904762,8.377,7.0
2019-03-18 11:29:00,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,99.7,3,14.955,314.055,299.1,4.761904762,14.955,4.7
2019-03-20 19:28:00,B,Mandalay,Member,Male,Food and beverages,Credit card,B - Mandalay,79.91,3,11.9865,251.7165,239.73,4.761904762,11.9865,5.0
2019-01-15 15:01:00,B,Mandalay,Member,Male,Health and beauty,Credit card,B - Mandalay,66.47,10,33.235,697.935,664.7,4.761904762,33.235,5.0
2019-03-03 20:31:00,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,28.95,7,10.1325,212.7825,202.65,4.761904762,10.1325,6.0
2019-03-19 12:16:00,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,46.2,1,2.31,48.51,46.2,4.761904762,2.31,6.3
2019-03-08 15:27:00,B,Mandalay,Member,Female,Food and beverages,Cash,B - Mandalay,17.63,5,4.4075,92.5575,88.15,4.761904762,4.4075,8.5
2019-02-27 17:36:00,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,52.42,3,7.863,165.123,157.26,4.761904762,7.863,7.5
2019-02-23 20:00:00,B,Mandalay,Member,Female,Food and beverages,Ewallet,B - Mandalay,98.79,3,14.8185,311.1885,296.37,4.761904762,14.8185,6.4
2019-03-19 15:29:00,C,Naypyitaw,Member,Female,Electronic accessories,Ewallet,C - Naypyitaw,88.55,8,35.42,743.82,708.4,4.761904762,35.42,4.7
2019-03-27 15:08:00,B,Mandalay,Member,Male,Electronic accessories,Ewallet,B - Mandalay,55.67,2,5.567,116.907,111.34,4.761904762,5.567,6.0
2019-03-30 19:26:00,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,72.52,8,29.008,609.168,580.16,4.761904762,29.008,4.0
2019-02-16 15:53:00,C,Naypyitaw,Member,Male,Electronic accessories,Ewallet,C - Naypyitaw,12.05,5,3.0125,63.2625,60.25,4.761904762,3.0125,5.5
2019-01-18 18:43:00,A,Yangon,Member,Male,Home and lifestyle,Ewallet,A - Yangon,19.36,9,8.712,182.952,174.24,4.761904762,8.712,8.7
2019-03-30 14:58:00,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,70.21,6,21.063,442.323,421.26,4.761904762,21.063,7.4
2019-03-20 19:55:00,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,33.63,1,1.6815,35.3115,33.63,4.761904762,1.6815,5.6
2019-01-16 15:10:00,C,Naypyitaw,Member,Female,Sports and travel,Cash,C - Naypyitaw,15.49,2,1.549,32.529,30.98,4.761904762,1.549,6.3
2019-02-24 16:44:00,C,Naypyitaw,Normal,Male,Electronic accessories,Cash,C - Naypyitaw,24.74,10,12.37,259.77,247.4,4.761904762,12.37,7.1
2019-01-15 18:22:00,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,75.66,5,18.915,397.215,378.3,4.761904762,18.915,7.8
2019-01-22 11:52:00,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,55.81,6,16.743,351.603,334.86,4.761904762,16.743,9.9
2019-02-03 17:24:00,A,Yangon,Member,Male,Home and lifestyle,Cash,A - Yangon,72.78,10,36.39,764.19,727.8,4.761904762,36.39,7.3
2019-03-06 15:31:00,B,Mandalay,Member,Male,Sports and travel,Ewallet,B - Mandalay,37.32,9,16.794,352.674,335.88,4.761904762,16.794,5.1
2019-02-16 18:04:00,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,60.18,4,12.036,252.756,240.72,4.761904762,12.036,9.4
2019-03-14 14:13:00,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,15.69,3,2.3535,49.4235,47.07,4.761904762,2.3535,5.8
2019-02-27 10:23:00,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,C - Naypyitaw,99.69,1,4.9845,104.6745,99.69,4.761904762,4.9845,8.0
2019-01-18 10:11:00,A,Yangon,Member,Female,Fashion accessories,Ewallet,A - Yangon,88.15,3,13.2225,277.6725,264.45,4.761904762,13.2225,7.9
2019-01-29 15:48:00,A,Yangon,Member,Female,Sports and travel,Cash,A - Yangon,27.93,5,6.9825,146.6325,139.65,4.761904762,6.9825,5.9
2019-02-26 17:46:00,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,55.45,1,2.7725,58.2225,55.45,4.761904762,2.7725,4.9
2019-02-03 11:46:00,B,Mandalay,Normal,Female,Sports and travel,Cash,B - Mandalay,42.97,3,6.4455,135.3555,128.91,4.761904762,6.4455,9.3
2019-01-16 12:07:00,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,17.14,7,5.999,125.979,119.98,4.761904762,5.999,7.9
2019-03-24 18:14:00,B,Mandalay,Member,Female,Fashion accessories,Credit card,B - Mandalay,58.75,6,17.625,370.125,352.5,4.761904762,17.625,5.9
2019-02-12 14:45:00,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,87.1,10,43.55,914.55,871.0,4.761904762,43.55,9.9
2019-02-21 11:39:00,C,Naypyitaw,Normal,Female,Sports and travel,Cash,C - Naypyitaw,98.8,2,9.88,207.48,197.6,4.761904762,9.88,7.7
2019-02-04 15:44:00,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,48.63,4,9.726,204.246,194.52,4.761904762,9.726,7.6
2019-02-20 13:06:00,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,57.74,3,8.661,181.881,173.22,4.761904762,8.661,7.7
2019-02-23 20:43:00,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,17.97,4,3.594,75.474,71.88,4.761904762,3.594,6.4
2019-02-16 14:19:00,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,47.71,6,14.313,300.573,286.26,4.761904762,14.313,4.4
2019-01-17 10:01:00,B,Mandalay,Normal,Female,Sports and travel,Credit card,B - Mandalay,40.62,2,4.062,85.302,81.24,4.761904762,4.062,4.1
2019-01-14 19:30:00,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,56.04,10,28.02,588.42,560.4,4.761904762,28.02,4.4
2019-03-30 16:34:00,B,Mandalay,Member,Male,Food and beverages,Cash,B - Mandalay,93.4,2,9.34,196.14,186.8,4.761904762,9.34,5.5
2019-03-02 13:10:00,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,73.41,3,11.0115,231.2415,220.23,4.761904762,11.0115,4.0
2019-02-15 17:10:00,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,C - Naypyitaw,33.64,8,13.456,282.576,269.12,4.761904762,13.456,9.3
2019-03-01 10:22:00,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,45.48,10,22.74,477.54,454.8,4.761904762,22.74,4.8
2019-02-24 19:57:00,B,Mandalay,Member,Male,Fashion accessories,Cash,B - Mandalay,83.77,2,8.377,175.917,167.54,4.761904762,8.377,4.6
2019-02-19 19:29:00,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,64.08,7,22.428,470.988,448.56,4.761904762,22.428,7.3
2019-02-23 18:30:00,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,73.47,4,14.694,308.574,293.88,4.761904762,14.694,6.0
2019-02-07 14:27:00,C,Naypyitaw,Normal,Male,Health and beauty,Ewallet,C - Naypyitaw,58.95,10,29.475,618.975,589.5,4.761904762,29.475,8.1
2019-01-11 13:57:00,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,48.5,6,14.55,305.55,291.0,4.761904762,14.55,9.4
2019-02-12 19:43:00,B,Mandalay,Member,Female,Electronic accessories,Cash,B - Mandalay,39.48,1,1.974,41.454,39.48,4.761904762,1.974,6.5
